ICAO,Altitude,PosX,PosY
757F7F,24400,2.24117,13.72285
808780,23575,8.30324,-172.23527
737F83,24400,102.75879,88.93982
73847C,25200,186.75293,-89.65118
83837F,24375,-86.18942,-135.52872
808181,24375,84.69956,23.64395
877F7F,24375,3.81649,-1.56996
7B8480,24775,182.26433,90.35431
7F7F81,25975,2.26456,175.41772
877F7E,24775,90.76564,-89.64844
878581,24775,-2.26733,178.43004
817F7E,24775,-87.7208,-90.35706
828B83,24375,87.71447,-83.32581
837E7F,24775,2.30562,7.65691
828080,24375,183.86402,93.86993
7C8080,24775,266.19505,91.05743
7C7E82,24400,-87.75883,91.05469
7F7C81,24400,182.24121,89.64294
857E7F,24750,90.7716,90.35156
808180,24375,-0.77165,175.35089
8B8486,24400,266.25874,-90.35156
81847F,25175,264.75847,-91.05194
83827E,24800,-5.24126,175.42964
827D80,24775,-89.24027,-90.35156
807E7E,26350,264.68183,-90.35431
847C7F,24375,266.18346,90.34882
8A7F7F,24375,86.23526,30.11719
7F7F7E,21575,93.7927,90.34882
80827F,24400,264.74702,-90.35431
7C8481,23575,182.24912,90.35156
817F7F,23575,87.72336,-90.34882
7D8480,24375,5.29372,4.71327
7C8381,24400,-89.25298,-89.65118
817E83,22375,-77.16788,7.47025
7E8680,24375,182.29107,-90.35431
807F80,24375,-2.29111,-4.64916
7D7C82,24375,90.75377,-91.06567
7F7D80,25175,90.75865,88.94257
7D7E82,25550,90.75964,-90.35431
86867F,24800,188.25288,-89.65118
708181,24400,182.24702,-88.95081
727E83,24400,-5.25293,172.36692
987E83,24375,-87.71484,90.34882
7F8180,24800,264.74117,89.6402
808E80,24375,182.28511,-90.35431
7B8979,24775,267.7148,-89.64844
797D80,24775,90.76569,89.65668
7D7F80,24775,90.75969,-90.35706
878382,24375,179.25782,-87.53906
878080,24775,93.77032,91.05469
7B827F,24775,-2.2974,-178.45429
7D857F,24800,90.75279,-88.25317
7B8D7F,24400,-87.74712,-90.35156
798D80,24400,-81.7023,-167.49442
807C7E,21600,-0.77051,-4.57031
7E8281,24375,-89.19452,95.97931
7F807F,24375,266.25478,-86.13281
798580,24375,90.75969,-89.64844
847E80,24400,186.74707,90.34882
77807F,24375,264.6342,88.93982
80887F,24775,182.27915,-90.35156
7F847F,24775,182.28511,-89.64844
7E8182,24400,-89.25298,-89.65118
80807E,24775,182.29111,90.35156
8B7F7F,24375,95.24658,-94.57306
7D7E7E,24375,90.76569,89.64569
8A8080,24775,182.24693,-90.35431
808080,21575,-0.78957,-1.55769
7A7E7F,24375,176.23531,89.64569
8D838D,24775,92.24359,-105.81207
847E7D,24400,180.73535,89.65118
7F7F7F,24400,264.74702,90.35156
8F7D7D,24825,95.37012,95.30914
7B7D82,24425,-6.90486,166.05067
817E7D,23175,0.76569,-178.45434
888382,25175,0.71188,10.73478
83827F,23975,182.24912,-89.64569
817F81,25975,89.27032,88.24219
917B93,24025,96.90514,-88.16528
838980,21175,180.64114,91.04095
7E8481,24800,0.74702,-1.51951
837D7C,27150,6.86725,-153.96605
897E7F,23975,96.70706,79.8349
8B7F80,26400,0.77752,178.44226
84827D,24775,-86.19543,-44.4754
7D8D7D,24400,-89.2999,-90.33234
6E8477,25200,96.74698,79.09882
7C837D,23600,-87.70893,-90.31036
807F7F,24400,-0.72345,-175.38146
7F8384,25200,269.23422,-88.93982
7F7D81,27200,174.76465,-84.72656
888281,24825,269.24055,-90.34882
767F7D,21200,188.24121,79.80194
798A7F,24000,3.80471,-178.45448
7F817C,24400,269.23422,-88.22021
81818A,27600,183.79404,88.93707
7D847E,24800,93.76906,84.02069
777F7F,21600,90.72945,82.61444
7A7D7F,24375,176.18937,-88.31635
817D7D,23150,0.76555,-16.85748
967F90,25950,183.84608,79.09607
6F8481,23975,182.29703,-91.76056
848C86,28350,-0.75973,-1.52165
777E82,24375,90.75377,91.05469
7F807C,24000,92.29726,-87.50336
838D7F,26400,90.76569,-81.89758
85837F,24800,0.74739,178.40922
7A847E,23200,89.2002,89.66766
77807F,21600,2.24121,-4.72524
72827E,22000,269.18848,88.23395
808087,25200,-3.74121,4.77333
838981,28000,-81.67081,168.79463
818190,27200,93.81659,98.78906
858082,24800,89.24702,89.65942
808B7F,24400,-84.66963,-159.34502
7F7E7F,24400,186.80184,-90.33508
7F7F7E,25225,179.25888,92.48016
898381,24800,-0.74094,-1.53138
7F807E,23600,-2.25279,-4.65308
7F887F,25200,266.21954,90.35156
828385,28800,269.31768,-89.65118
7F7F82,26000,-84.67062,-160.66132
8D8D89,24375,180.7717,101.6098
857E7E,25225,90.77087,-91.03821
7E8080,24800,5.33,13.9595
858486,27600,81.74121,168.7064
898280,25600,269.26488,-90.29388
7F827E,24400,188.28259,91.06842
7E8185,24800,179.26424,-83.99597
83818C,28375,266.24891,-89.64844
7F8581,26425,-86.20583,-149.88281
7D8480,24800,95.34196,96.01501
76807E,21600,92.26127,84.02069
838883,27200,269.25288,-79.79095
83838C,24775,90.84921,-86.83044
8B807F,25600,263.15068,88.98376
7B837C,22025,-3.79367,178.45675
7E817F,25200,3.82864,-1.53345
828981,27225,0.82352,172.37889
81828C,27200,-84.65804,159.17336
8C8081,25600,-86.22958,-150.11444
808189,26800,89.23531,-87.53906
837D7F,24825,180.72954,-89.62646
778081,24400,77.14746,-7.27527
7F8A7F,26025,92.30008,-88.93982
8D8182,24400,90.79572,-85.43518
8E7F80,24800,0.75288,-4.56989
7F8080,24800,180.74121,96.68243
818E81,24800,-87.73859,89.64294
818081,23600,0.75969,-178.44221
7B847F,24800,180.74702,-90.35431
8B8080,26000,179.25902,-89.61548
808C82,24425,80.21223,8.33258
82827E,23200,180.70615,89.66492
7E807F,24800,-3.78032,-178.41764
7F817D,27200,185.31157,-88.24219
797F82,24000,-6.85254,-1.56723
82817F,26400,-8.27941,169.28956
7F7D7F,24400,90.75288,-88.95081
76857C,24375,83.16236,-16.10211
7C827F,24400,180.74702,89.64844
7C8481,23975,-0.78255,-178.46862
807F80,24400,180.73535,-90.35431
7E8280,23575,-89.25842,-88.94531
907D7E,24800,90.75293,90.34332
807E7F,22000,183.69736,-89.65118
7D7E7F,24375,90.75377,-90.35156
84867E,22000,-3.76282,175.4367
6F8282,22375,8.32694,-178.34642
837E7E,24775,182.29976,90.35156
7E897E,24400,0.75293,1.51942
807E7E,24400,-89.24712,-91.05194
808280,24375,267.70889,90.34607
878581,24400,180.75874,-90.35156
7F7F80,24800,90.75293,90.35156
7C837E,24800,-2.24707,178.45665
817E7F,23575,267.74112,89.65118
7C8681,24375,267.72913,-89.65393
80817F,24400,-89.24707,90.35156
727F81,23975,90.75973,89.6402
7F8580,24800,182.24121,90.35156
76817E,24375,261.67269,-82.61719
80807F,24400,182.25293,-89.64844
778579,24775,180.78352,-79.10431
777F80,24400,-83.24712,164.94141
75827D,24400,96.80566,98.78906
807E7F,24800,6.74702,-1.5433
778080,24775,264.74141,-86.13281
817E7F,24775,-2.29116,1.55769
7F8380,24375,267.71484,90.34882
7F7E7F,25200,180.74707,-80.49408
838586,26800,264.75874,-76.98395
88817F,25200,89.24734,87.57202
817F92,25175,182.36253,98.78357
80808D,28400,182.32687,88.24219
7D7F7F,26800,5.33519,16.84535
7A8B79,24800,2.23544,-7.81188
797E81,24000,-89.32969,-92.45819
7E7F7F,24375,90.75973,89.64844
81827F,24400,0.74121,-175.41777
6B8380,24400,-5.25888,-13.72285
7C7E81,24400,0.73531,178.46852
877E80,23575,96.72442,-92.46643
7F817E,24400,-89.24712,-88.94531
7E7D7F,24400,90.75288,90.34882
808B7F,24400,92.24702,-91.05469
808480,24800,2.25879,1.49558
7B8A80,24775,267.78016,91.04919
7D8281,24375,266.22922,88.95081
7F7D83,24775,5.33596,13.95917
6A877D,24800,8.23535,1.53143
858885,24375,0.75931,10.89228
85807E,24350,267.72671,89.64844
898080,24375,90.7656,-90.35706
808080,24400,90.73531,-91.05469
8E8088,24000,264.76465,92.45544
7D7D80,24800,179.24121,-88.24768
7A7E80,24375,90.75973,90.35156
7C8880,24775,266.24877,90.34882
807E81,26775,180.76564,-91.06018
7E8080,27950,5.28804,-4.61798
7F7E82,24375,-81.60123,-12.90697
8B8384,24375,-3.7533,1.49558
7F847F,24800,90.74707,90.34882
7E8381,24400,-89.24712,90.34607
80817E,27175,174.71162,88.93982
79847C,23975,87.76237,-81.20819
7E8D7C,24800,93.75293,-89.64844
7C7D80,24800,-87.74707,89.64844
807D7E,24800,90.75293,89.64569
777E81,24000,6.75288,-166.27719
827E80,24775,267.7148,-90.35156
7D7E7F,24800,182.25288,-90.35156
7E8280,24375,93.7879,-83.31757
817F7E,23975,180.73526,-90.35156
847F7F,24400,180.74707,-90.35156
7B8481,24375,-2.27087,-178.46862
777D82,24375,174.65794,-90.35431
84807F,24800,180.75293,88.94257
7D8381,23975,-89.25916,-89.64569
817B80,24000,78.75293,155.35866
878582,24375,2.27019,-175.35818
7C997A,25200,-83.25879,-165.05859
787E80,26375,-89.1768,-92.45819
708C7F,24800,-86.26465,-150.35065
7F807D,24400,5.34187,4.63699
7F8780,24400,186.75293,90.34882
7C827E,24000,177.71484,-88.89587
7D8C80,24825,177.77673,91.05743
808181,25625,90.75879,-86.81671
7F8C7F,24425,90.71223,83.32581
8E8181,24400,179.27664,93.16681
81817D,26800,-5.26441,-4.63704
818388,27200,176.19538,101.60431
878180,24800,90.7532,-92.44171
86817F,24400,-0.76564,4.62553
7E877F,24000,-87.75064,90.37628
797E80,22000,173.22363,-94.55383
7E837D,23600,92.29116,88.28613
78877C,24000,182.21961,90.35706
7D7F80,21975,90.71768,91.05469
77817C,24375,90.75969,-89.65118
837E7E,24775,182.28516,-89.65668
7E7E7F,24800,2.25293,-178.49255
7D8080,20375,89.18045,-88.94257
927E7E,24375,174.66395,-90.34882
747F81,24800,90.74702,-88.94531
7E7C7F,24375,180.74186,-87.55005
7F7E7E,24775,90.75978,90.34058
858281,24375,-0.75978,178.45434
83867E,24800,-89.25293,89.64569
898383,24375,-0.75978,178.44217
83837D,24400,-5.25298,-178.48053
757E7F,24400,90.74702,-88.94531
838680,23575,-83.22213,162.21149
818D81,24375,179.23403,97.37457
817D7F,24375,86.24891,135.88028
757F82,24000,90.75288,89.64569
80877F,24800,182.25293,89.64844
858380,25175,269.21169,-97.37732
84857E,24800,264.75874,90.34882
7C8B80,24775,2.24312,-172.24758
80817F,24375,90.76569,88.94531
7E807F,24400,-89.25298,-91.06018
7D8580,23975,-87.79427,-89.64569
74977B,24825,-3.71777,17.11865
7A7E7F,20400,8.23747,178.42933
7E8680,24400,90.75288,-89.65118
7C877E,24375,-89.21066,98.78632
7F7F80,24775,90.75969,-89.64569
827A7E,25200,-87.60172,89.64569
797C81,24000,98.24712,-90.3598
867F7C,25150,3.71187,-175.4774
817D80,24800,90.74707,-89.65118
7D8580,24375,176.18346,91.75507
8F7C80,24775,90.75969,89.64294
7C807F,24375,96.85542,-91.05469
7E7D80,24375,-87.70889,-91.06293
7C7C81,24375,-2.29116,-7.77685
807E7E,24375,267.70297,-89.65668
877F7F,24800,266.23531,-88.94531
827F7E,23950,90.75969,90.35156
7C7E82,24775,182.28511,-89.64844
817C80,24375,90.75973,91.04919
817E80,25175,-0.75969,-178.4666
8E7F7D,24375,182.2792,90.34058
7F7D80,24375,-87.70889,87.54181
7D917E,25200,182.27637,-91.05194
7F7F7E,23975,2.28506,-1.50934
7A7E82,24375,90.74777,90.35431
828082,24800,264.7354,86.13281
807D80,24400,3.74121,-172.3909
7B8280,24400,180.73531,-89.65393
7D7C80,24000,-5.25883,-7.64495
7F7D82,24775,267.71475,-91.05469
81857F,24400,186.74121,88.93982
6E8083,24400,182.24117,91.05194
817D7E,24800,180.74702,-90.34882
7C8282,25200,90.78218,89.64844
7F8485,24000,269.21773,-90.35431
77837D,25600,-0.75284,-4.60616
7D7D80,23975,-0.75377,-178.46646
7D7C82,24400,267.74707,89.65118
807E80,24800,2.25288,-1.53143
73807C,24800,6.74707,-4.59415
807C80,24775,-87.73877,88.23944
7D8082,25225,2.26737,178.46627
7F7D7F,24375,180.75973,-90.35156
769B7D,25200,6.74117,-166.25326
7F7C7F,24775,180.75978,92.44995
7D7F80,24375,180.75955,92.45544
778181,24800,186.75279,91.04095
7D7E7F,24775,182.29111,88.94806
8D7F80,22800,-83.31128,-17.79016
7F807C,25550,183.78223,-91.05469
807E7F,21975,0.71793,-1.56981
828C80,24375,90.7716,-89.65118
7D7D80,24375,84.71187,17.92969
7F8080,24375,182.29107,90.34882
818380,22775,92.22543,91.05469
7E8180,24775,-87.71484,90.34882
80887F,24800,3.75293,1.54339
7D7E81,24775,-6.87334,-1.56991
808286,24775,3.81654,4.62505
847B7F,24000,180.74707,91.05194
7C7D82,24400,-87.74702,91.04645
808087,24400,2.26733,10.85591
7E7D7F,24375,90.76569,90.35431
7F8181,23575,-89.28246,91.06018
83847F,24775,-86.25325,150.11719
82867F,24775,267.70884,-89.64844
7F807E,25575,267.7384,-91.05469
767E80,24800,180.74702,88.94531
7F7F80,24400,90.75288,-90.35431
78807E,24375,269.30577,95.97656
807D80,24375,267.7148,-88.94531
797F81,24775,264.74137,-86.83868
877E7E,24375,90.75973,91.05469
74817E,24375,90.75377,90.35156
807E80,22775,182.26714,-88.94531
807D7F,24400,182.25288,-91.05743
858080,24800,-89.24126,-90.35431
818480,23575,92.21347,-89.65118
757F7F,24775,261.60714,89.64569
7B817A,23200,89.24017,-90.34882
7F8183,24800,0.78971,-1.47236
7A8380,22800,266.14771,-94.55109
807F7E,27200,-2.24936,175.39938
7E8380,24375,177.7879,95.97656
838080,24800,-89.25293,89.64569
7B8580,24375,182.23499,-89.65118
8E7F81,24375,-87.7208,90.35156
7F8180,24375,180.76569,90.34882
8A7F80,24400,92.25293,90.34882
7E7E7F,24375,-3.74513,-1.50929
7E7E80,24775,90.75373,-89.65118
7F7F7F,24375,-87.72085,-90.35706
868181,24800,2.25288,-1.53129
807F7F,24375,180.76564,90.38177
748579,23200,2.20765,-1.54576
79867D,23625,174.65936,79.80743
71817E,24800,182.1709,-98.08868
7E817A,24000,-87.7087,91.09589
888887,25225,2.27641,1.54404
888784,28000,86.20134,-39.20334
7E8078,22825,92.27343,89.66766
888180,25200,90.76583,89.00024
878784,25600,101.25284,-88.93982
7D817A,24000,179.25316,91.09314
818E80,26025,180.75293,-81.8866
7E7F77,23225,0.75396,175.33867
7D837C,23600,93.81063,91.81274
7A8D7F,25225,177.73914,89.64844
7F8282,25625,183.81058,95.29816
83817E,27575,-0.68241,178.49061
7B837E,22800,-83.22791,-18.20874
8A8082,25600,177.7646,89.65118
8E8281,26000,-89.22221,90.39276
878582,24800,182.28511,89.65118
7F7E7F,24800,180.70029,86.84967
8D908D,25200,267.72704,-87.53357
7A7D81,24000,96.76609,-92.45544
7D8178,24000,179.25288,-90.3186
8B8381,28000,2.27632,-1.53143
838180,24800,189.91223,-90.3241
78817E,21600,-5.35249,-1.6148
7F7E7D,25225,180.76469,90.34882
917C7F,24800,90.75883,90.34058
849882,30775,-86.20725,53.94424
7F7E7B,25150,177.76465,102.95837
7E8C80,25600,182.28516,-90.35431
808184,24400,182.24702,-88.94257
8D8383,24400,-0.75331,-175.35013
827F7D,23625,-5.25284,1.54386
8F8083,26400,3.84647,4.67416
888685,24825,-87.73531,88.28613
7B8980,24800,-2.24307,1.57
75817E,22000,177.6851,81.21918
7D8280,23600,-0.77609,-175.42955
888380,24800,2.27943,-1.56981
77827D,22000,180.72994,-94.55933
807C7E,24775,-87.70889,-91.06567
6C8081,24375,182.28511,88.94806
7D7F81,24400,90.74702,90.34332
6B8184,24000,6.75288,178.45665
707F82,24375,261.6071,-88.94531
7E8080,24375,89.24022,-88.94257
867E80,24775,90.74777,-89.65118
828A84,24800,182.24702,-88.94806
827E81,24800,90.74117,-89.64844
767E7F,24400,3.83492,-172.30734
817F7F,24375,5.33005,1.53349
7B7F7F,24375,182.28511,89.65118
80807F,24375,266.24891,93.16406
7F807F,24800,-89.25298,-90.35706
837F7D,24375,84.66991,157.41211
837D80,22025,267.74121,-90.9613
808581,23575,177.68825,-89.64569
838080,24775,90.71779,-95.27893
807D7E,24375,180.76574,90.35156
848880,24800,-89.25298,90.34882
807F80,24375,-87.70893,-89.65118
7D827F,24400,-5.25298,-1.54335
888585,24375,267.7208,89.64294
85857D,24400,86.25288,-150.35156
7E827F,24375,267.71484,88.94531
8E7B95,25550,-86.13002,-46.92947
888398,24425,179.37593,93.22174
66847E,23975,185.30511,93.8562
7A8080,29575,90.79558,99.50592
7C7C7F,23150,-87.71814,93.84796
808580,24400,90.74707,90.35156
81827E,24800,-3.75293,1.51937
7F807A,24000,2.25284,-178.46848
7C8980,24800,179.27669,-85.38849
74827B,25175,-0.8074,1.38811
7E817F,23600,-0.76442,-1.53124
78807F,22400,92.27333,83.3313
728E7C,24000,-89.26974,89.64294
818781,26800,267.78653,-88.24219
818B81,24425,90.72363,-89.62097
798B80,24000,2.28525,-178.44179
828B82,26400,179.24027,97.39929
8D8080,26000,3.84047,178.45495
80808A,26000,269.27006,99.49493
818080,24800,93.71809,81.93329
838D7F,26400,-0.73531,-1.42389
8B8283,25600,182.28227,89.68964
85827F,25200,92.24734,-91.74133
7D867E,24000,0.7061,175.3391
76807F,22000,174.73535,-96.67694
7B827E,22800,92.19582,-94.57581
7A817E,24800,180.73013,-100.88745
75817D,24375,90.75969,-88.94531
7C8280,24800,-89.24022,95.31189
818D7F,26000,-87.70293,-83.30383
7F8287,24800,92.3058,94.5813
808186,26400,-86.17746,-42.7066
818386,26800,-89.25298,-88.94531
887F7F,24825,90.75298,-89.62921
73807D,22800,-87.81614,81.91132
7E8179,23600,0.75284,-1.5312
7A8880,24400,0.76602,178.45448
807D7F,24800,182.29116,-86.81671
808384,26800,-87.67304,-88.94531
7F927C,23200,-5.25266,-10.77908
79807F,22800,-5.3718,-13.94714
808080,24375,90.75973,90.34882
7C7C81,24400,180.74121,88.94531
747F83,24375,180.75969,-91.05743
878082,24800,176.25293,90.34882
7C8080,24400,180.74707,89.64569
7F887F,24800,174.74121,88.94257
807F7F,23575,-2.25307,-178.46862
7E8281,24375,96.85547,89.65118
808280,24400,90.74707,89.64844
7C7C80,24775,180.76564,-91.76605
787C82,24400,90.75293,-90.35431
808184,24775,182.28497,-88.96179
7F8680,23975,183.75672,-88.94531
7F847F,24375,182.29703,-89.64844
6B8580,24400,182.24707,-91.05469
847B73,20000,2.27042,-172.37875
8A7D7C,26750,-86.17094,29.41406
7D7C7D,20400,-77.04293,22.52953
7F867F,24400,93.74707,89.64569
7A7980,25600,93.88174,91.05743
77807F,24375,182.29107,-90.35431
76967E,25175,84.64607,157.41142
7A7F7F,24800,174.75879,90.35156
748081,25550,176.21312,-93.16132
7A8380,25600,95.25298,93.15308
7E807F,23975,84.71744,-21.18233
7F8080,24800,90.75879,-91.06018
7E827F,24400,90.74707,91.75507
6C8081,25200,96.82365,-91.03271
7F7C7F,24400,90.74117,89.64569
6C867E,24775,96.78177,84.72931
7C8A7B,24400,176.24144,81.93878
7B7F7F,24400,267.6828,-100.89294
808285,26000,-0.74186,-7.59458
88817F,24800,-0.76555,1.50991
80877F,24000,2.26132,-178.46594
83877E,25200,-2.17657,4.59415
898180,25600,2.29121,-1.56929
80808A,25200,86.22945,31.28998
8B8381,24400,2.29735,-1.54566
80807E,23600,-0.75279,175.33477
7B837F,23200,182.21191,88.26416
7F8178,24400,269.24135,88.9975
83837D,26000,-5.26441,-178.43019
84817E,24800,92.29135,86.16028
818480,23600,183.71777,88.97827
7A8A7A,24400,92.21384,79.80469
838180,24400,177.74121,-91.72211
7E8A7E,24000,2.23153,1.55807
7E817D,22800,-89.24693,81.9223
78837E,23200,2.23749,1.50948
818B81,26800,0.76569,169.27758
80808B,26400,177.69692,-87.54181
847D7F,24400,267.70297,88.97003
7E827E,23625,-89.31139,-95.27069
7E877F,25200,-89.24126,-88.94806
7B817F,24400,180.74117,-89.65118
727F80,25150,90.75959,-95.27069
817D7E,24775,-89.23426,88.93982
808284,24375,182.29107,-90.35706
7F7F80,24375,180.76569,90.35156
827F7F,27200,-86.2002,-28.71185
828881,24425,186.72949,90.38452
76837C,23200,90.68818,88.24493
858781,24000,0.76001,-175.38735
868884,24400,90.77761,89.68964
77807E,22000,182.24121,81.91681
7E8382,24400,92.25316,90.35431
828387,27200,-0.74186,1.75185
818585,26400,-3.74716,178.45675
807C7E,27200,3.78223,4.65364
7F807D,24825,267.75893,-89.65393
8A8381,24400,87.75906,90.34882
818C80,24000,90.72398,88.96454
807F7D,23200,174.74135,-96.66046
79807E,22800,182.23749,-92.44446
828981,26400,90.82556,91.05194
817E80,24400,90.74702,90.34882
817A7F,25200,5.37584,-178.46848
827B80,24400,-5.25883,-1.53143
807C82,24375,90.75969,-90.35156
72937A,25175,-2.29707,1.55774
7E8282,23600,0.73613,-178.4542
7F8382,24800,2.29422,-178.40875
858684,28000,-84.65909,-17.50836
7C827E,22400,86.23544,-32.2229
74817D,22800,0.7061,-4.70968
818B7F,24025,-89.28218,-90.3241
788E70,23200,176.22372,-100.90393
837E7E,24425,182.24126,91.0849
79857B,23600,264.67671,-91.04095
80817D,24400,3.81663,178.47925
7E8680,25200,180.77165,-84.68536
828187,26400,186.8793,-78.3902
78807F,22000,177.73535,-96.67969
818287,26000,-0.74786,-175.16881
89807F,24400,90.78962,-88.93707
807F7F,27600,177.74464,-87.54456
817B7E,24800,90.75293,90.34607
927D81,24800,90.74121,90.34332
7C8081,24400,90.75293,88.24493
7D8180,24775,182.28511,-89.65118
82827F,24775,-6.87334,-178.45434
81867F,24375,8.41041,17.17206
817F80,24775,90.75973,-90.35431
85887F,24800,90.74707,88.24493
7F7D80,24400,180.73535,-79.80743
7F8880,24400,95.30025,91.05469
898582,24400,90.77789,-89.65118
7B847E,24025,84.67694,-19.61664
74817E,21600,176.21187,-88.24493
878684,27200,-87.70293,101.59882
80817F,26000,-0.7235,1.56732
878180,25200,-89.22821,89.70062
8B8080,25600,179.25833,-88.90961
80808D,25600,-0.69434,-166.11035
818882,26000,-89.23426,96.70715
828487,24800,-86.19411,154.11163
7B847B,23200,87.70015,90.35431
808386,25200,-2.25888,-166.16966
858A86,24400,5.3543,1.55797
7F8285,24800,0.80154,-7.63086
8A8081,26025,180.77641,-89.62646
80818E,28000,183.83441,95.97382
879084,24800,0.74734,-1.56723
7E7F7F,24825,0.75302,4.63018
